0.01	9.38277369334023	9.236397913772947	0.0934745145774645	0.05755961604219129	0.e-42	0.02209036534153259	-0.01367101843577124	-0.004845833340217517	-0.7940030281421858	0.78577116352427	-0.7226306659769963
0.02	18.73135527921691	18.15628097021868	0.3615310765158169	0.2302384641687652	0.e-41	0.0827629550647044	-0.05311210099623291	-0.01882249095224421	-0.7940030281421858	0.76647943333961	-2.432236039154387
0.03	28.04450004011323	26.77626402418825	0.787299176836073	0.5180365443797216	0.e-41	0.1755993819626617	-0.1166728492958735	-0.04134153468484948	-0.7940030281421858	0.73931832486943	-4.183331996225828
0.04	37.32512640177649	35.11634072213763	1.355561098177281	0.9209538566750607	0.e-40	0.2955417956943115	-0.2031049204105452	-0.07195818078418462	-0.7940030281421858	0.70579505842913	-5.871839955587677
0.05	46.57711709176509	43.19608773609762	2.052473714228387	1.438990401054782	0.e-40	0.4383907741410802	-0.3113735698727164	-0.1103039461563953	-0.7940030281421858	0.66685501041451	-7.457658164698265
0.06	55.80473649524252	51.0340872375306	2.865405517605952	2.072146177518887	0.e-40	0.6005842815102442	-0.4405862929093304	-0.1560611436045497	-0.7940030281421858	0.6231637457329	-8.92105841262474
0.07	65.01240584060538	58.64779259734535	3.782812394139544	2.820421186067373	0.e-40	0.7790646303040896	-0.5899548972445493	-0.2089493266595061	-0.7940030281421858	0.5752222847953	-10.25134513420888
0.08	74.20459154195159	66.05352164020673	4.794134449534765	3.683815426700243	0.e-40	0.9711872283159863	-0.7587721389605306	-0.2687169400117764	-0.7940030281421858	0.5234249043084	-11.44260572560512
0.09	83.3857417472204	73.26649552924389	5.88970694296136	4.662328899417495	0.e-40	1.174653199701983	-0.9463960020481287	-0.3351357022186966	-0.7940030281421858	0.4680919083047	-12.49175836421774
0.1	92.56024733735307	80.30089494278455	7.06068180533967	5.755961604219129	0.e-40	1.387457251354105	-1.152238471850663	-0.4079965947407708	-0.7940030281421858	0.4094898283892	-13.39752662646935
0.11	101.7324168526872	87.16992205552037	8.29895763351215	6.964713541105146	0.e-40	1.607846026018534	-1.375757164080173	-0.4871068716496454	-0.7940030281421858	0.347844660403	-14.1598467937526
0.12	110.9064600286071	93.88586321788582	9.59711674489753	8.288584710075546	0.e-40	1.834284060164154	-1.616448874776792	-0.5722877559003651	-0.7940030281421858	0.2833509544034	-14.77949976160724
0.13	120.0864769798621	100.4601499610535	10.94836826406024	9.727575111130328	0.e-39	2.065425476510926	-1.873844480266888	-0.66337261807136	-0.7940030281421858	0.2161782935876	-15.25786938567624
0.14	129.276451258338	106.9034172303417	12.34649645115009	11.28168474426949	0.e-39	2.300090132031254	-2.147504819376865	-0.7602055061174272	-0.7940030281421858	0.1464760541819	-15.59677672615735
0.15	138.4802456558114	113.2255583808445	13.78581364126257	12.95091360949304	0.e-39	2.537243309425845	-2.437017310804812	-0.8626399378102284	-0.7940030281421858	0.0743769915426	-15.79836229459084
0.16	147.7016	119.4357767930696	15.26111727656197	14.73526170680097	0.e-39	2.775978279904542	-2.741993133766126	-0.9705378944287976	-0.7940030281421858	0.e-13	-15.865
0.17	156.9441304238656	125.542634135405	16.76765059683345	16.63472903619328	0.e-39	3.015501228258405	-3.062064848842425	-1.083768971712349	-0.7940030281421858	-0.0765477241277	-15.79923280079085
0.18	166.2113297370593	131.5540953876542	18.30106661868792	18.64931559766998	0.e-39	3.255118146019629	-3.396884368727652	-1.202209655800183	-0.7940030281421858	-0.1551689603024	-15.60372368300371
0.19	175.5065686278513	137.4775707829965	19.85739508471152	20.77902139123106	0.e-39	3.4942233816237	-3.746121211197512	-1.325742699973694	-0.7940030281421858	-0.235775073398	-15.28121774815095
0.2	184.8330974923666	143.3199548442562	21.43301210516606	23.02384641687652	0.e-39	3.732289598126623	-4.109460982652871	-1.45425658374351	-0.7940030281421858	-0.3182848775202	-14.83451253816703
0.21	194.1940487367027	149.0876626952682	23.02461224873807	25.38379067460636	0.e-39	3.968858935697338	-4.486604052180796	-1.587645039968589	-0.7940030281421858	-0.4026236973157	-14.26643458712994
0.22	203.5924394326719	154.7866638254333	24.62918286707477	27.85885416442059	0.e-39	4.203535212071997	-4.877264384624368	-1.725806638749169	-0.7940030281421858	-0.488722584813	-13.57982076058208
0.23	213.0311742334726	160.4225134788318	26.24398046159459	30.44903688631919	0.e-39	4.435977022313889	-5.281168507561059	-1.868644419125997	-0.7940030281421858	-0.5765176607576	-12.77750333272777
0.24	222.5130484768172	166.0003818305212	27.86650892123717	33.15433884030218	0.e-39	4.665891621570716	-5.698054591967105	-2.016065561361462	-0.7940030281421858	-0.6659495553433	-11.86229801326151
0.25	232.0407514160385	171.5250811030575	29.49449947709927	35.97476002636956	0.e-39	4.893029492476329	-6.127671630108019	-2.16798109392296	-0.7940030281421858	-0.756962930791	-10.8369943358461
0.26	241.6168695331213	177.0010907665444	31.12589223482184	38.91030044452131	0.e-39	5.117179513428962	-6.569778697133542	-2.324305630338767	-0.7940030281421858	-0.8495060705807	-9.704347949533394
0.27	251.2438898959623	182.4325809559921	32.75881915856409	41.96096009475745	0.e-39	5.338164655942763	-7.024144285175049	-2.48495713192561	-0.7940030281421858	-0.9435305240513	-8.46707445939884
0.28	260.9242035297314	187.8234342306685	34.39158839175723	45.12673897707797	0.e-39	5.555838149173006	-7.490545700593548	-2.649856693048187	-0.7940030281421858	-1.0389907971613	-7.127844536673415
0.29	270.6601087780592	193.1772657915445	36.02266980983892	48.40763709148288	0.e-39	5.77008005798013	-7.968768516515497	-2.818928346102931	-0.7940030281421858	-1.1358440820267	-5.689280075658102
