0.01	9.385603186897614	9.210595899655511	0.1061700861384393	0.06470547367797656	0.e-42	0.0258605095801763	-0.01584116016200878	-0.005887621992480408	0	0.e-14	-0.4396813102385737
0.02	18.73832898973381	18.05823620241819	0.4089859071441765	0.2588218947119063	0.e-41	0.09816426503076528	-0.06261285647249367	-0.02326642309873878	0	0.e-14	-2.083550513309716
0.03	28.05501340473081	26.56645665608325	0.887153688549477	0.5823492631017891	0.e-41	0.2103865423015425	-0.1395029513009362	-0.05182979400431663	0	0.e-14	-3.832886508973012
0.04	37.33810275440953	34.76129173213489	1.521656517289449	1.035287578847625	0.e-40	0.3570830739951288	-0.2458775257954594	-0.09133862206211259	0	0.e-14	-5.547431139761873
0.05	46.59141430701826	42.66761614912421	2.29538125369868	1.617636841949414	0.e-40	0.5335670609636803	-0.3811973468008635	-0.1415896519168618	0	0.e-14	-7.171713859634765
0.06	55.81930916333953	50.30866404676476	3.192884620054707	2.329397052407156	0.e-40	0.7357535336647662	-0.544986490807011	-0.2024035987448422	0	0.e-13	-8.678180611007762
0.07	65.02637516302411	57.70597352614008	4.200210067237126	3.170568210220852	0.e-40	0.9600579439403205	-0.736815730664418	-0.2736188538498497	0	0.e-13	-10.05178338536983
0.08	74.21727327154465	64.87944688114731	5.30473426998751	4.1411503153905	0.e-40	1.203321738915674	-0.9562923198085268	-0.3550876140878211	0	0.e-13	-11.28408410569183
0.09	83.39665307147254	71.84744740927854	6.49503451586741	5.241143367916102	0.e-40	1.462754179292509	-1.203053121965736	-0.4466732789162862	0	0.e-13	-12.37052142808294
0.1	92.56910263510999	78.62690617712613	7.7607722862401	6.470547367797656	0.e-40	1.735885097190953	-1.476759702484872	-0.5482485907599896	0	0.e-13	-13.30897364890012
0.11	101.7391174816263	85.23342845584523	9.09259004727316	7.829362315035164	0.e-40	2.020525574077675	-1.777094663783053	-0.6596942468218994	0	0.e-13	-14.09893198521566
0.12	110.9110809916282	91.68139563333889	10.48201914968782	9.317588209628625	0.e-39	2.314734643243847	-2.103758816637757	-0.7808978276332578	0	0.e-13	-14.74099173643188
0.13	120.0892521118997	97.98406095557789	11.92139725216739	10.93522505157804	0.e-39	2.61679073905506	-2.456468938448268	-0.9117529480304372	0	0.e-13	-15.23652221615631
0.14	129.2777579066135	104.1536385917138	13.40379401791633	12.68227284088341	0.e-39	2.925166984452333	-2.834955958438606	-1.052158569913745	0	0.e-13	-15.58744352418926
0.15	138.4805894391157	110.2013860488599	14.9229440674099	14.55873157754473	0.e-39	3.238509643813889	-3.238963462419475	-1.202018436093207	0	0.e-13	-15.79607040589533
0.16	147.7016	116.1376802087281	16.47318634247976	16.564601261562	0.e-39	3.555619226663409	-3.668246442490598	-1.36124059694266	0	0.e-13	-15.865
0.17	156.9445050178953	121.9720873654808	18.04940916869609	18.69988189293523	0.e-39	3.87543383870971	-4.122570238296656	-1.529737009629843	0	0.e-13	-15.7970293064982
0.18	166.2128831914037	127.7134276814405	19.64700040687661	20.96457347166441	0.e-39	4.197014457189845	-4.601709630683273	-1.707423195084342	0	0.e-13	-15.5950933810905
0.19	175.5101785126343	133.369834479237	21.26180216815138	23.35867599774954	0.e-39	4.519531867504419	-5.105448058420676	-1.894217941587404	0	0.e-13	-15.26221835455636
0.2	184.8397029418082	138.9488087734538	22.89006963533248	25.88218947119063	0.e-39	4.842255043942383	-5.633576935610373	-2.090043046500757	0	0.e-13	-14.80148529095909
0.21	194.2046395541202	144.4572694212269	24.5284335899275	28.53511389198766	0.e-39	5.164540792946208	-6.18589505241288	-2.294823089555178	0	0.e-13	-14.21600212323714
0.22	203.6080460238536	149.9015992445996	26.17386629148314	31.31744926014066	0.e-39	5.485824505588315	-6.762208045435784	-2.508485232522296	0	0.e-13	-13.50888170975617
0.23	213.0528583425129	155.2876874503735	27.82365039593712	34.2291955756496	0.e-39	5.805611888592387	-7.362327926895297	-2.73095904114439	0	0.e-13	-12.68322459776997
0.24	222.5418946912104	160.6209686470827	29.47535063371772	37.2703528385145	0.e-39	6.123471561667541	-7.986072663775146	-2.962176325996875	0	0.e-13	-11.74210545328995
0.25	232.0778594051793	165.9064587341929	31.12678799757033	40.44092104873535	0.e-39	6.439028424090359	-8.633265799834573	-3.202070999575133	0	0.e-13	-10.68856237928295
0.26	241.6633469817337	171.1487879159329	32.77601621537833	43.74090020631216	0.e-39	6.751957706077777	-9.303736114588412	-3.450578947379071	0	0.e-13	-9.525588531793498
0.27	251.3008460933973	176.3522310713409	34.4213003052735	47.17029031124491	0.e-39	7.06197963107303	-9.997317314385896	-3.707637911149175	0	0.e-13	-8.25612558001004
0.28	260.9927435760555	181.5207356930789	36.06109702964971	50.72909136353363	0.e-39	7.368854624019969	-10.71384775151548	-3.973187382711223	0	0.e-13	-6.883058656944513
0.29	270.7413283684247	186.6579475902018	37.69403708174573	54.41730336317829	0.e-39	7.672379008337499	-11.4531701679076	-4.247168507131098	0	0.e-13	-5.409212522673541
0.3	280.5487953842683	191.7672345342281	39.31890885360563	58.23492631017891	0.e-39	7.972381140865933	-12.2151314605307	-4.529523994079491	0	0.e-13	-3.837348719105504
0.31	290.4172493029318	196.8517080133939	40.93464364774631	62.18196020453548	0.e-39	8.268717939729247	-12.99958246600447	-4.820198036468652	0	0.e-13	-2.170163538929711
0.32	300.3487082671194	201.9142432467489	42.54030220699626	66.258405046248	0.e-39	8.561271764990642	-13.80637776230726	-5.1191362355572	0	0.e-13	-0.4102866652519978
