0.01	-0.01349313558603071	9.387253751414599
0.02	-0.06613645175745032	18.74373808340318
0.03	-0.1534604512290195	28.0649008478521
0.04	-0.266583689957731	37.35224116226965
0.05	-0.3954021292828766	46.60896755562652
0.06	-0.5293938375964873	55.83909392647114
0.07	-0.6580055934063772	65.04706361864855
0.08	-0.7708759071192704	74.23754998111466
0.09	-0.8579729565353155	83.4153357230034
0.1	-0.9096812247052993	92.58523406320096
0.11	-0.9168545475937068	101.7520347409128
0.12	-0.8708460911152489	110.9204660458128
0.13	-0.7635220435077124	120.0951677778236
0.14	-0.5872636495587674	129.2806719789334
0.15	-0.3349608630478067	138.4813893609129
0.16	0	147.7016
0.17	0.4237528417917712	156.945447278814
0.18	0.9419712715799969	166.2169343264977
0.19	1.559889998901407	175.5199223941159
0.2	2.282327366895447	184.858130734265
0.21	3.113708442566955	194.2351376499259
0.22	4.058088219703598	203.6543824491386
0.23	5.119174597614075	213.1191680963776
0.24	6.300350882700505	222.6326643933914
0.25	7.604697625721959	232.1979115550157
0.26	9.035013659552454	241.817824071383
0.27	10.5938362433391	251.4951947686557
0.28	12.28346025152476	261.2326989971037
0.29	14.10595637196932	271.0328988888933
0.3	16.06318829773883	280.8982476390246
0.31	18.15682891308905	290.8310937719395
0.32	20.38837548658419	300.8336853638089
0.33	22.759163893826	310.9081741966965
0.34	25.27038189945937	321.0566198259277
0.35	27.92308153340036	331.280993546241
0.36	30.71819059995646	341.5831822458339
0.37	33.65652336096893	351.9649921403404
0.38	36.73879043554312	362.428152381206
0.39	39.96560795954628	372.974318534929
0.4	43.33750604800884	383.6050759312922
0.41	46.85493660300352	394.3219428800615
0.42	50.51828050861264	405.1263737567339
0.43	54.32785425332268	416.0197619588119
0.44	58.28391601868746	427.0034427347939
0.45	62.38667127144136	438.0786958886411
0.46	66.63627789447796	449.2467483629151
0.47	71.03285089027907	460.5087767041191
0.48	75.57646668852278	471.8659094140158
0.49	80.26716708774282	483.3192291908687
0.5	85.10496285908069	494.8697750646577
0.51	90.08983703838165	506.518544430381
0.52	95.22174793115169	518.2664949835656
0.53	100.5006318532228	530.1145465620901
0.54	105.926405628377	542.0635828983752
0.55	111.4989688626527	554.1144532859253
0.56	117.2182060136604	566.267974164117
0.57	123.08398827175	578.5249306250236
0.58	129.0961752687881	590.886077845957
0.59	135.2546166289198	603.352142451283
0.6	141.5591533746695	615.9238238069403
0.61	148.0096192006575	628.6017952509649
0.62	154.6058416262364	641.3867052631891
0.63	161.3476430374435	654.2791785771534
0.64	168.2348416278269	667.2798172371369
0.65	175.267252246922	680.3892016030846
0.66	182.4446871644337	693.6078913060817
0.67	189.7669567575152	706.9364261569006
0.68	197.2338701279183	720.3753270100272
0.69	204.8452356552247	733.9250965854556
0.7	212.6008614918436	747.5862202504259
0.71	220.5005560049849	761.3591667631736
0.72	228.5441281703705	775.2443889806529
0.73	236.7313879220449	789.2423245320963
0.74	245.0621464622716	803.3533964601772
0.75	253.5362165351599	817.5780138314498
0.76	262.1534126673536	831.9165723176547
0.77	270.9135513788257	846.3694547493926
0.78	279.816451366559	860.9370316435918
0.79	288.8619336636519	875.6196617061184
0.8	298.0498217761665	890.4176923108048
0.81	307.3799417998354	905.3314599561087
0.82	316.852122518557	920.3612907005435
0.83	326.4661954864397	935.5075005779666
0.84	336.2219950950016	950.7703959937486
0.85	346.1193586269894	966.1502741027942
0.86	356.1581262981505	981.6474231703341
0.87	366.3381412881749	997.2621229163547
0.88	376.6592497619142	1012.99464484449
0.89	387.1213008818866	1028.845252556154
0.9	397.7241468129857	1044.814202050645
0.91	408.4676427202291	1060.901742011931
0.92	419.3516467603066	1077.108114082763
0.93	430.37602006762	1093.433553126744
0.94	441.5406267354412	1109.87828747896
0.95	452.8453337927612	1126.442539185707
0.96	464.2900111773463	1143.12652423387
0.97	475.8745317054742	1159.930452770437
0.98	487.5987710387735	1176.854529312641
0.99	499.4626076485567	1193.898952949167
1.	511.4659227779938	1211.063917532856
1.01	523.608600402446	1228.34961186532
1.02	535.8905271882444	1245.756219873835
1.03	548.3115924501732	1263.283920780893
1.04	560.8716881078924	1280.932889266747
1.05	573.570708641508	1298.703295625281
1.06	586.4085510464827	1316.595305913516
1.07	599.3851147880556	1334.609082095047
1.08	612.5003017553245	1352.744782177685
1.09	625.7540162151292	1371.002560345582
1.1	639.1461647658576	1389.382567086077
1.11	652.676656291285	1407.884949311512
1.12	666.3454019145442	1426.509850476241
1.13	680.1523149523135	1445.257410689056
1.14	694.0973108692999	1464.127766821216
1.15	708.1803072343678	1483.121052610303
1.16	722.4012236697869	1502.237398760091
1.17	736.7599818180621	1521.476933036445
1.18	751.256505288403	1540.839780359865
1.19	765.8907196173735	1560.32606289422
